value number,time,chieff,deltachi,J,phiz,thetaL 
val#130,2.233836980e+09,4.316073645e-01,7.084479175e-02,2.922772169e+00,1.724773682e+00,-1.725927903e+00,2.892619789e-02,7.221832130e-02,4.315906209e-01 
val#131,2.251020341e+09,4.316071968e-01,7.085856699e-02,2.922738031e+00,1.738238682e+00,-1.739396830e+00,2.890566051e-02,7.221829681e-02,4.315906212e-01 
val#132,2.268203702e+09,4.316070287e-01,7.087237515e-02,2.922703891e+00,1.751707308e+00,-1.752869294e+00,2.888505794e-02,7.221827232e-02,4.315906215e-01 
val#133,2.285387064e+09,4.316068602e-01,7.088621591e-02,2.922669747e+00,1.765179572e+00,-1.766345309e+00,2.886439052e-02,7.221824783e-02,4.315906218e-01 
val#134,2.302570425e+09,4.316066913e-01,7.090008895e-02,2.922635601e+00,1.778655492e+00,-1.779824890e+00,2.884365859e-02,7.221822334e-02,4.315906221e-01 
val#135,2.319753787e+09,4.316065220e-01,7.091399395e-02,2.922601451e+00,1.792135081e+00,-1.793308053e+00,2.882286248e-02,7.221819884e-02,4.315906224e-01 
val#136,2.336937148e+09,4.316063523e-01,7.092793059e-02,2.922567298e+00,1.805618356e+00,-1.806794812e+00,2.880200255e-02,7.221817434e-02,4.315906227e-01 
val#137,2.354120509e+09,4.316061822e-01,7.094189856e-02,2.922533143e+00,1.819105331e+00,-1.820285182e+00,2.878107913e-02,7.221814983e-02,4.315906230e-01 
val#138,2.371303871e+09,4.316060118e-01,7.095589754e-02,2.922498984e+00,1.832596021e+00,-1.833779178e+00,2.876009257e-02,7.221812533e-02,4.315906233e-01 
val#139,2.388487232e+09,4.316058410e-01,7.096992720e-02,2.922464822e+00,1.846090442e+00,-1.847276816e+00,2.873904323e-02,7.221810082e-02,4.315906236e-01 
val#140,2.405670594e+09,4.316056697e-01,7.098398722e-02,2.922430657e+00,1.859588608e+00,-1.860778109e+00,2.871793144e-02,7.221807630e-02,4.315906239e-01 
val#141,2.422853955e+09,4.316054982e-01,7.099807729e-02,2.922396489e+00,1.873090536e+00,-1.874283074e+00,2.869675757e-02,7.221805179e-02,4.315906242e-01 
val#142,2.440037316e+09,4.316053262e-01,7.101219708e-02,2.922362318e+00,1.886596241e+00,-1.887791726e+00,2.867552196e-02,7.221802727e-02,4.315906245e-01 
val#143,2.457220678e+09,4.316051539e-01,7.102634626e-02,2.922328144e+00,1.900105738e+00,-1.901304079e+00,2.865422497e-02,7.221800274e-02,4.315906248e-01 
val#144,2.474404039e+09,4.316049812e-01,7.104052451e-02,2.922293967e+00,1.913619042e+00,-1.914820148e+00,2.863286697e-02,7.221797822e-02,4.315906251e-01 
val#145,2.491587400e+09,4.316048082e-01,7.105473151e-02,2.922259787e+00,1.927136168e+00,-1.928339950e+00,2.861144830e-02,7.221795369e-02,4.315906254e-01 
val#146,2.508770762e+09,4.316046348e-01,7.106896693e-02,2.922225604e+00,1.940657133e+00,-1.941863500e+00,2.858996933e-02,7.221792916e-02,4.315906257e-01 
val#147,2.525954123e+09,4.316044611e-01,7.108323043e-02,2.922191418e+00,1.954181952e+00,-1.955390811e+00,2.856843043e-02,7.221790462e-02,4.315906260e-01 
val#148,2.543137485e+09,4.316042871e-01,7.109752171e-02,2.922157228e+00,1.967710640e+00,-1.968921901e+00,2.854683196e-02,7.221788008e-02,4.315906263e-01 
val#149,2.560320846e+09,4.316041126e-01,7.111184042e-02,2.922123036e+00,1.981243213e+00,-1.982456784e+00,2.852517429e-02,7.221785554e-02,4.315906266e-01 
val#150,2.577504207e+09,4.316039379e-01,7.112618623e-02,2.922088840e+00,1.994779686e+00,-1.995995475e+00,2.850345778e-02,7.221783099e-02,4.315906269e-01 
val#151,2.594687569e+09,4.316037628e-01,7.114055882e-02,2.922054642e+00,2.008320075e+00,-2.009537991e+00,2.848168281e-02,7.221780645e-02,4.315906273e-01 
val#152,2.611870930e+09,4.316035874e-01,7.115495786e-02,2.922020440e+00,2.021864395e+00,-2.023084346e+00,2.845984975e-02,7.221778189e-02,4.315906276e-01 
val#153,2.629054292e+09,4.316034117e-01,7.116938302e-02,2.921986236e+00,2.035412663e+00,-2.036634556e+00,2.843795897e-02,7.221775734e-02,4.315906279e-01 
val#154,2.646237653e+09,4.316032357e-01,7.118383395e-02,2.921952028e+00,2.048964894e+00,-2.050188636e+00,2.841601086e-02,7.221773278e-02,4.315906282e-01 
val#155,2.663421014e+09,4.316030593e-01,7.119831034e-02,2.921917817e+00,2.062521104e+00,-2.063746603e+00,2.839400579e-02,7.221770822e-02,4.315906285e-01 
val#156,2.680604376e+09,4.316028827e-01,7.121281184e-02,2.921883604e+00,2.076081307e+00,-2.077308471e+00,2.837194414e-02,7.221768366e-02,4.315906288e-01 
val#157,2.697787737e+09,4.316027057e-01,7.122733812e-02,2.921849387e+00,2.089645521e+00,-2.090874256e+00,2.834982630e-02,7.221765909e-02,4.315906291e-01 
val#158,2.714971098e+09,4.316025284e-01,7.124188885e-02,2.921815167e+00,2.103213761e+00,-2.104443974e+00,2.832765265e-02,7.221763452e-02,4.315906294e-01 
